BlockNumber,Timestamp,TxHash,EventType,Layer2Name,Layer2Address,Depositor,Amount,AmountWTON
20699306,2024-09-07 23:25:23,0xfdc8988e7d88a01cd3b143ea81a0dd3ce3969101566b53bc1dc42b846146148c,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x43655562fb3802cbC323D4D4FD2D696f936A6f93,833970000000000000000000000000,833.9700000000000000000000000
20712850,2024-09-09 20:47:11,0xea8c15d049a466ca312a6b00547857fe037c351d1aa48ca7d6457779038b52a8,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1E0E51d6Db814086a06A40CC946a5310146a8202,500000000000000000000000000000,500.0000000000000000000000000
20724029,2024-09-11 10:16:11,0xbb0c1d6ee574fcfd5a0af37ba3689186a06e0d96f79d547d87c7cdcf57a6e001,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
20724657,2024-09-11 12:22:47,0x5b898c10b821e93f1254d822b0fe062bdc4f8d689ae77965e1122f6e90e454de,Deposited,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,100876790000000000000000000000000,100876.7900000000000000000000
20724721,2024-09-11 12:35:35,0x7e315001eb2526aea63ea2860927a0e0e8c9bbaac683fc4b0d63b2fa1ece1289,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,101302010000000000000000000000000,101302.0100000000000000000000
20734571,2024-09-12 21:36:47,0x83085f89df2361edf4b1414eba24f9c343e6059c80f6571a422ea698d20ba08c,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x15576e2Dd41E40f07679B304e84a81eB56607C6b,311740000000000000000000000000,311.7400000000000000000000000
20764526,2024-09-17 02:00:23,0x1202b3cf09d483c3b35da17033ad864a0d4395ef408a647cca1150dc645bc2c6,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xa27Ce83fb7F7811514dBE34c6e6abF094771FA38,41492070000000000000000000000000,41492.07000000000000000000000
20768252,2024-09-17 14:30:11,0xa4788e6699b7cbcbdc33ea7effca3cf2366e92a17f2ca04598b1542b8e5960ac,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,107443170000000000000000000000000,107443.1700000000000000000000
20775346,2024-09-18 14:19:11,0x3dd490512deefba1c3013ffc91eacf1aa74b460eac3bddf9140646f7db05e1cb,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,5000000000000000000000000000000,5000.000000000000000000000000
20783135,2024-09-19 16:25:59,0x41cfdac0e38d4f9f625dbef9a8aa56464d9201aec73d11d13e6fa71afe5caa6d,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,107443170000000000000000000000000,107443.1700000000000000000000
20785228,2024-09-19 23:26:23,0x43afb680b4c2a6b242d61d672a2413a4747a2d4e0cda2547032d922570100b58,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4D145A5e90736ad71cBF0081366625BD9eb170Cc,30350830000000000000000000000000,30350.83000000000000000000000
20789455,2024-09-20 13:36:23,0x37f227a20ce655e8578e2888b9574b0e151c3d254627d5a105db50da86321f87,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3837AaCbD1cfA0E47b51Eeb6dc4634E58a99859F,1055760000000000000000000000000,1055.760000000000000000000000
20792653,2024-09-21 00:19:35,0x3cfb858f25af701a5c4d9e699d00204b7f93ab945cb7126d26b67908eff782df,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0xbae3b5eb3938f97e8f00fCfe7dD9282FeAD2358F,3326187580467714180328966421164,3326.187580467714180328966421
20796038,2024-09-21 11:41:11,0xa05c654a1896cf88232096e32ad440a63e1ea2458b158ef3817c4232192021d5,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,107752030000000000000000000000000,107752.0300000000000000000000
20797782,2024-09-21 17:33:23,0x058d6f19781d95d3dfb14a80e70df150fc7cf8df3f14947932210238c6573f4d,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x0c4a118Cd6aAffA1dC3e18A86D1f3c1218a3451d,1000000000000000000000000000000,1000.000000000000000000000000
20802872,2024-09-22 10:36:59,0x84245156d483fb4a3db3a7e9f6069573b8599e575a5467271c278c3735265c5e,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,200162480000000000000000000000000,200162.4800000000000000000000
20811705,2024-09-23 16:10:11,0xea8eaff8ff7bdf760189f6b9d08cd9d368cac637b861bc9863cb42fd0903eefa,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x780F80a79569Ee5c0fe061f3Bf10e4EfA912DFAA,1000000000000000000000000000000,1000.000000000000000000000000
20811955,2024-09-23 17:00:35,0x65af60d6dfdd8be11f4cd4c3aaec466a9b039136f8e945016a8587df2b390d70,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1A681d0E32f8a1d0a5ba94113ecBc1A5dF92e50F,500000000000000000000000000000,500.0000000000000000000000000
20813383,2024-09-23 21:48:47,0xb8b88bbe8594a3812d9c38e5b68e9a520fb4483b89d8290c047d3d4340381078,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1eD97DdF66218D3E3C669603CF59345EAd0EB7a6,5519340000000000000000000000000,5519.340000000000000000000000
20820643,2024-09-24 22:05:59,0xf581a5a0289cd63a0281b25d22d2a82d4d6f4006263bda41e335e36490d1307e,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,101302010000000000000000000000000,101302.0100000000000000000000
20832816,2024-09-26 14:52:35,0x415a62e59185a0e3da547d76c57d89f603004dd979d29ffda25389ab942697e3,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,107752030000000000000000000000000,107752.0300000000000000000000
20849208,2024-09-28 21:43:23,0x8c40bcb718c71604c10ef21ce504ef08aaf49a504c593fcb8b4eccd28d1a694c,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xE2AC47332D8177945401AAeDe362Cc57149D652C,500000000000000000000000000000,500.0000000000000000000000000
20874471,2024-10-02 10:17:23,0x461d8c97ff43155417ffb7c8bdcfe2147aba70bc0da9b83eb4907dd5a30d8bf1,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,5000000000000000000000000000000,5000.000000000000000000000000
20904261,2024-10-06 13:56:11,0x74f7b12c2335540ac9da02e96933c0859458894dff02e093e54f58a258ab5a24,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,200162480000000000000000000000000,200162.4800000000000000000000
20910310,2024-10-07 10:11:23,0x4b783821d6cf686365d3443a8993e2c317eef07b8f152648ede3b7926acacaf0,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x54d4FD78e1124CBc0e832540c52609ED8018eEC1,1086690000000000000000000000000,1086.690000000000000000000000
20931231,2024-10-10 08:09:47,0x8082d347c11a52c06557ec38e158da568f6d147e1ca4a3812d07da22516b161f,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x42adfaAE7DB56b294225DdCFEbEf48b337b34b23,2231580000000000000000000000000,2231.580000000000000000000000
20932679,2024-10-10 13:00:11,0x1fe66e634ae44dbe1a094a25e58fcc411fee408093da4af47313f14caac45e94,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x59E8d5DfaE4DD0Eb794cbFe08dE6eC0672CCeB32,1000000000000000000000000000000,1000.000000000000000000000000
20933943,2024-10-10 17:13:59,0xaf7330ab44d695905b567cb780dc9cc7d8cbe56d6108a6142f459b407aecd137,Deposited,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,60000000000000000000000000000000,60000.00000000000000000000000
20938306,2024-10-11 07:49:23,0x9dd09cfd8b46936cb309412b5da881ae865fdb55d1bb4bd4557eaf486cf8d957,Deposited,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,10355180000000000000000000000000,10355.18000000000000000000000
20967131,2024-10-15 08:37:23,0x5a86b3451614a5d1e6282a863e564a3aee064bb097ae407ab83de868170cbe57,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,70355180000000000000000000000000,70355.18000000000000000000000
20967137,2024-10-15 08:38:35,0xfd95e4c1a00d3c38c7d1247a21590787d15a89154e41d363a63e600ff12f629d,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,1001970000000000000000000000000,1001.970000000000000000000000
20968862,2024-10-15 14:25:23,0x0f9cc84f0e068eba2c2f68b725f64fab12e17a3e8de8f0937cc1cba3f1725e07,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1A681d0E32f8a1d0a5ba94113ecBc1A5dF92e50F,2000000000000000000000000000,2.000000000000000000000000000
20968875,2024-10-15 14:27:59,0xada631f948db0ee4fc5a14e40a75e1359701c2b8dc9c3a5d164cafd9e22b6bcc,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1A681d0E32f8a1d0a5ba94113ecBc1A5dF92e50F,2050000000000000000000000000000,2050.000000000000000000000000
20985475,2024-10-17 22:06:11,0x8cbb6ae84a9dcbc0fd82341e7f813ebde90db85f7f984202ea2ee7653c2fdd2f,Deposited,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xA4Cb7fb1aBb9D6F7750BddeaD7B11F7a3eC4eD10,7000000000000000000000000000000,7000.000000000000000000000000
20998985,2024-10-19 19:21:47,0xbbfcdcaee2dd251f17e0e7f79a1fced80621fd7f93ce1a3e0c48e52858c55ef5,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x340C44089bc45F86060922d2d89eFee9e0CDF5c7,100000000000000000000000000000000,100000.0000000000000000000000
21006340,2024-10-20 19:57:47,0x82d23147413ef66da02e3e7392e7d294770e0eedbbdfe8e66365cb64ff9a78a3,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x0c4a118Cd6aAffA1dC3e18A86D1f3c1218a3451d,183670000000000000000000000000,183.6700000000000000000000000
21010593,2024-10-21 10:13:23,0xb7db9d2ce9d537003df9c78dc501d6647d3d7938df97b837d13a80ed2c23a087,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,4000000000000000000000000000000,4000.000000000000000000000000
21010963,2024-10-21 11:27:59,0x7806c059be4bd7b9eedf6422a520b686a31efea16f575b38742b2eacf6f38426,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x91408ab1B7c81156219d6bBb2e3B2b0e5afe9314,4605610000000000000000000000000,4605.610000000000000000000000
21010965,2024-10-21 11:28:23,0x674b4271468e1ff2be4d61f3256e138b7e5ef27bcf61cfb2f994a03852f9f2ea,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x91408ab1B7c81156219d6bBb2e3B2b0e5afe9314,13500710000000000000000000000000,13500.71000000000000000000000
21019323,2024-10-22 15:26:59,0x42f588ff4d67fa6857def6b3406879b00bea187b8fa9e50aefd84f0dd28bb5b1,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x942d6ac7A6702Bb1852676f3f22AeE38bD442E4C,29869610000000000000000000000000,29869.61000000000000000000000
21019331,2024-10-22 15:28:35,0xc821341a008a726742221bb0c718986000e04f844ddeff19b48de056c40da7a1,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x942d6ac7A6702Bb1852676f3f22AeE38bD442E4C,31050000000000000000000000000,31.05000000000000000000000000
21027148,2024-10-23 17:39:23,0x1967cccc12db54eee7ca2f94d2dd0d541915e8d5f52f3450eebc3432d3a7e096,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,1600000000000000000000000000000,1600.000000000000000000000000
21034423,2024-10-24 18:00:35,0x129d7741ae255473c79daa98915ccf22aec18194eb8a5aa4475429029a1db5ba,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1E0E51d6Db814086a06A40CC946a5310146a8202,1875500000000000000000000000000,1875.500000000000000000000000
21058070,2024-10-28 01:10:35,0x65c99e92430d9484eb516c7423d9fe5e14b92456631c4b786fec06bad051f859,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x99802e96072F889D6D09E528dF118f67B08698E0,225000000000000000000000000000,225.0000000000000000000000000
21061886,2024-10-28 13:56:11,0x806e9e100670afba76c0fb19104d363925364dd4b6eec5e979ace2661f854cfe,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,70355180000000000000000000000000,70355.18000000000000000000000
21061886,2024-10-28 13:56:11,0x806e9e100670afba76c0fb19104d363925364dd4b6eec5e979ace2661f854cfe,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,1001970000000000000000000000000,1001.970000000000000000000000
21062488,2024-10-28 15:57:59,0x29e0726006ca888087b1d8cdbd703384fe7f71f9848c014c37b3d9622727bd3f,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,60000000000000000000000000000000,60000.00000000000000000000000
21062837,2024-10-28 17:08:11,0x2b7e8c53e9316a23595c501fb3edf55db0b374d4b079cd6d8e065201883ce4aa,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1E0E51d6Db814086a06A40CC946a5310146a8202,3000000000000000000000000000000,3000.000000000000000000000000
21064691,2024-10-28 23:20:59,0xa75cffd7327e314d637f279425c4b7b66770649f43c3a5af199e73ce2ee2e0d3,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xbe1737365C1bB0b7F635daaA5FFc2f489c4E0123,191717740000000000000000000000000,191717.7400000000000000000000
21069203,2024-10-29 14:28:11,0x170bd009b205d41143b1f2df35d37563b1d7dafa68ebfac41f54e1ca5bb4c592,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1A681d0E32f8a1d0a5ba94113ecBc1A5dF92e50F,2000000000000000000000000000,2.000000000000000000000000000
21069223,2024-10-29 14:32:11,0x3f6181f582c1494a998e3ca61c927c5bccbf8367373273293a74fd34177dbc5a,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x1A681d0E32f8a1d0a5ba94113ecBc1A5dF92e50F,2050000000000000000000000000000,2050.000000000000000000000000
21071109,2024-10-29 20:51:47,0xe59e515718352d11c6600d0b2cbadc41c01557c88c1c6f2a8ce891bc0edb5d1d,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x352dbE29947A0d6943f0C30B96f8F9E150A0d931,2050000000000000000000000000000,2050.000000000000000000000000
21078230,2024-10-30 20:42:59,0x8d0ccc6515d7b9cb92b3ba69f97f487704a5198c30bd45e79084b3798417ca9d,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xE2AC47332D8177945401AAeDe362Cc57149D652C,1800000000000000000000000000000,1800.000000000000000000000000
21078497,2024-10-30 21:36:23,0x9331afc16dfcbef6b1f522bfdb3fdfc07dd6c395ff21b91e62cfdff57aec0698,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x98116aD363b151DbcD4FbE53AB74CE88944f3C66,3227310000000000000000000000000,3227.310000000000000000000000
21078529,2024-10-30 21:42:47,0xf5382fe9bf9953ee1b19a9deb0d8f92edbfc14270d7421220d920f17de78ae84,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
21083766,2024-10-31 15:16:35,0xf04783e87987e277f07da9366531d96f620d7bd7f9e186bed7088d9acf81b7a6,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xF24E378E0964E6f491Fc88Ae42eAB2276f93FB01,7500000000000000000000000000000,7500.000000000000000000000000
21085121,2024-10-31 19:48:47,0xc9d3106d4e475d233b021191e036dcacb3f2ab93aaa59d3ef0a3590d44f95c80,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,1498000000000000000000000000000,1498.000000000000000000000000
21089971,2024-11-01 12:01:23,0xab9538a9190396174eeacbf4542f966db9edb2c91e7bd3f456cc9fbec22d9967,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x3d827286780dBc00ACE4ee416aD8a4C5dAAC972C,8100000000000000000000000000000,8100.000000000000000000000000
21092181,2024-11-01 19:24:35,0x1a30a6514fb541a56c574305503b12ce6e7bf97e98aed1731b3ad3c325d123bc,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x44BFc8355Fea67b2D4d599294e2a15b27fb7923D,7756000000000000000000000000000,7756.000000000000000000000000
21104325,2024-11-03 12:08:11,0x84caeb9979675ca50f9d02ff6d970bc60207e1ebfff785d52b16da8ae1a2d099,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x8c595DA827F4182bC0E3917BccA8e654DF8223E1,4000000000000000000000000000000,4000.000000000000000000000000
21112462,2024-11-04 15:22:23,0x8c68dc76631360fa630765abdf35badc79398761bd2764ca5b2bd5e14458841b,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x942d6ac7A6702Bb1852676f3f22AeE38bD442E4C,29869610000000000000000000000000,29869.61000000000000000000000
21112462,2024-11-04 15:22:23,0x8c68dc76631360fa630765abdf35badc79398761bd2764ca5b2bd5e14458841b,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x942d6ac7A6702Bb1852676f3f22AeE38bD442E4C,31050000000000000000000000000,31.05000000000000000000000000
21112771,2024-11-04 16:24:11,0x89db3e8860b35063ae429203c782a3cdde6eccb1ac0278d4b0ad35cf7a178809,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x248D48e44Da385476072c9d65C043113a3839b91,29900660000000000000000000000000,29900.66000000000000000000000
21115940,2024-11-05 03:01:11,0xfcf021929ff940181af23c5a255b75a2e9d58015cd4694a667afd1b0b185155e,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xe609D7FCC7dA26cB3715879dB4d72CB5787b18f9,26567550000000000000000000000000,26567.55000000000000000000000
21122262,2024-11-06 00:11:47,0xe7126e63752998d3c70fd6f2c6a52f9f9006983679feeed6e77eb85ee70ff661,Withdrawal,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x42adfaAE7DB56b294225DdCFEbEf48b337b34b23,2231580000000000000000000000000,2231.580000000000000000000000
21134856,2024-11-07 18:23:35,0xa243282d2e9861e8550444de4367a79520fe1e485696a413d04ccb02b7cabb2b,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x248D48e44Da385476072c9d65C043113a3839b91,30094130000000000000000000000000,30094.13000000000000000000000
21136105,2024-11-07 22:34:47,0xba67f99f7e16daae758c3daee497a820fc9fff37e66b6426e47bda5e14cb286c,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x340C44089bc45F86060922d2d89eFee9e0CDF5c7,100000000000000000000000000000000,100000.0000000000000000000000
21140116,2024-11-08 12:04:23,0x342b05397994a8c9164d27a0a6a39fdc3aa5404cb6747a16322c89d23e8bacd0,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x1d91da6dBC18f5Bb24f71Cb24a39aF5b933a355A,508450000000000000000000000000,508.4500000000000000000000000
21140242,2024-11-08 12:29:59,0x34584a2cfe6d16b61f16203a411ef62cf2279c76977af64f694bd770d85f9b6c,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,100000000000000000000000000000000,100000.0000000000000000000000
21140554,2024-11-08 13:32:23,0xb7870623050986ecccc58f30e92a4cbf75ec3b534a52a883fb14535ebec2d53f,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xA4Cb7fb1aBb9D6F7750BddeaD7B11F7a3eC4eD10,25000000000000000000000000000000,25000.00000000000000000000000
21141208,2024-11-08 15:43:47,0x2f7f0a6051a0cbe868074d8e62fd0237aaa7158ee90c5555d7641f654bd70a2a,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x44BFc8355Fea67b2D4d599294e2a15b27fb7923D,4000000000000000000000000000000,4000.000000000000000000000000
21141263,2024-11-08 15:54:59,0x3f63e44efc8823d243e5568029d9dc35e7ff060b586a84aefe966dded443dc90,Deposited,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xc3C6C3538EB6351b1a8aad9A7cBfd6E00eFD2429,5500000000000000000000000000000,5500.000000000000000000000000
21142471,2024-11-08 19:57:35,0xb0788ce720686b6dd59d7d6b6821ef4dc766f188f35c5f9939fc441974181f8e,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xE12EA99b2A6603EC19e3138a92d8F0101a588031,65388770000000000000000000000000,65388.77000000000000000000000
21156886,2024-11-10 20:11:35,0xc49cb0f7f399e0267223f65484f514ce891a849d8c77c39154fa8c29ebc7a682,Deposited,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,50162480000000000000000000000000,50162.48000000000000000000000
21156899,2024-11-10 20:14:11,0x955923ddd75e98d7cd5add390561f42a8d3679496e7c94796891031686a4580b,Unstaking,Hammer DAO,0x06D34f65869Ec94B3BA8c0E08BCEb532f65005E2,0x4DC3f3aFA6E00050701E8A379B2BE46DE6B0A4e4,153171820000000000000000000000000,153171.8200000000000000000000
21157858,2024-11-10 23:26:35,0xe165d510954d9ecfbcaa84194b172a13e62ba598d851d0ac90af4c0efca587cc,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xdE13864C93cd8093A648471E32AC7fd5dCAf7aF1,1781840000000000000000000000000,1781.840000000000000000000000
21162051,2024-11-11 13:28:35,0x4efdf8178d4a3d4d0b9462ed3cc687707944f035476a71b5f711570075d35c46,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x54d4FD78e1124CBc0e832540c52609ED8018eEC1,13015540000000000000000000000000,13015.54000000000000000000000
21162492,2024-11-11 14:56:59,0x0fe6fa84b0a963e459f2473fd7a4d5139fb31adfcf1c43db35796a070ea9b41a,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xefb829Bbdfc74cB26D637C6fE3495768C4898275,5374450000000000000000000000000,5374.450000000000000000000000
21169908,2024-11-12 15:47:47,0x28c7b39420b4a183d022e6a401cf544acbd9737b96d4beb0ca28811e1e21cd84,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x59E8d5DfaE4DD0Eb794cbFe08dE6eC0672CCeB32,12945550000000000000000000000000,12945.55000000000000000000000
21170282,2024-11-12 17:03:11,0xe5de174bf6c02a734d63099e2ff76994be960a20d87f23df88e2c1b844b9341d,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0xb28646e873551391917f9D3971D2A9042936626b,1590360000000000000000000000000,1590.360000000000000000000000
21171334,2024-11-12 20:34:47,0x186f0cfe65412ff78abfcf7e00ebe7a8123305f86aa1020aaef9d0edb6c33619,Unstaking,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x7511CA0A18132F651f6f966f2B50b7236A5dA0Ea,1000000000000000000000000000,1.000000000000000000000000000
21175221,2024-11-13 09:35:35,0xcd1db14d7e03de0246da4405f42d90825968104a6a1177658ef1209c3811391a,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x91408ab1B7c81156219d6bBb2e3B2b0e5afe9314,4605610000000000000000000000000,4605.610000000000000000000000
21175235,2024-11-13 09:38:35,0xe3cf9b79c00c2b47ec4af4bc5dd1cbf08c81b409068ec29efd6301557ba44bcc,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x91408ab1B7c81156219d6bBb2e3B2b0e5afe9314,13500710000000000000000000000000,13500.71000000000000000000000
21176138,2024-11-13 12:39:47,0xb2e1f841c4bef24bf465453ae6f15ba4eade7c3f5fe5b616ed511b0e4781f95f,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x98116aD363b151DbcD4FbE53AB74CE88944f3C66,3227310000000000000000000000000,3227.310000000000000000000000
21178731,2024-11-13 21:20:35,0x1ffd4fc7c42ccd5f6bedf817264aae3cf20c634b65b38c3c9fe21cf01633ebca,Withdrawal,tokamak1,0xf3B17FDB808c7d0Df9ACd24dA34700ce069007DF,0x3Fa901AD74c21A2048dD465199255d1aF218C306,2000000000000000000000000000000,2000.000000000000000000000000
21185791,2024-11-14 20:59:47,0xc8d36859dcf3cbf507184df5bf2bb3200b5cfa6d6f4b9249af1125d3b18bbbd5,Withdrawal,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0x74a9636E5f6C9639a0eDDf0CeA2cDeA24e67b999,1498000000000000000000000000000,1498.000000000000000000000000
21191011,2024-11-15 14:29:11,0x656342558b1e355492d90444885edd7b6f4d6d81a59edf106957857dcbcd5d6d,Unstaking,level19,0x0F42D1C40b95DF7A1478639918fc358B4aF5298D,0xf109A6faa0c8adAe8ccB114f4aB55d47e8FD4bE6,21006840000000000000000000000000,21006.84000000000000000000000
